7.590773, 4.494812, -3.015565, 0.038342
7.398966, 4.455666, -2.884075, 0.042337
7.211806, 4.394349, -2.760440, 0.037868
7.014119, 4.274187, -2.399437, 0.044345
6.865041, 4.109565, -2.264868, 0.056318
6.737656, 3.918427, -2.021459, 0.066028
6.654893, 3.681061, -1.813338, 0.098592
6.612022, 3.433475, -1.678492, 0.158525
6.595068, 3.124831, -1.587590, 0.180302
6.593302, 2.718934, -1.580591, 0.257605
6.569876, 2.235561, -1.673930, 0.298984
6.505925, 1.852029, -1.804850, 0.293942
6.407097, 1.536918, -1.946951, 0.227032
6.285353, 1.280916, -2.080213, 0.171230
6.161624, 1.085458, -2.193455, 0.144703
6.038579, 0.937054, -2.355045, 0.136954
5.907887, 0.833052, -2.595606, 0.146118
5.752974, 0.762071, -2.817450, 0.164063
5.557699, 0.717813, -3.003604, 0.189327
5.280118, 0.698597, -3.119329, 0.248640
4.801555, 0.696939, 3.139246, 0.342315
3.982981, 0.695456, -3.130257, 0.470809
3.139378, 0.671487, -3.096631, 0.581357
2.261123, 0.629636, -3.098224, 0.682699
1.352125, 0.595162, -3.107550, 0.759495
0.461427, 0.562468, -3.098241, 0.604670
-0.301879, 0.516029, -3.054995, 0.445243
-0.882225, 0.446475, -2.982020, 0.329528
-1.310322, 0.356310, -2.867960, 0.229735
-1.638584, 0.237470, -2.710550, 0.149195
-1.885515, 0.102549, -2.571002, 0.117059
-2.095869, -0.054882, -2.417540, 0.097402
-2.268700, -0.246618, -2.169903, 0.072799
-2.380026, -0.460852, -1.940907, 0.059389
-2.445376, -0.668260, -1.817682, 0.054310
-2.479411, -0.889612, -1.611466, 0.056140
-2.461007, -1.119729, -1.373090, 0.064259
-2.398600, -1.330307, -1.197750, 0.062191
-2.305861, -1.524861, -1.056241, 0.061211
-2.182172, -1.708490, -0.899101, 0.077137
-2.015105, -1.880787, -0.704992, 0.095307
-1.799013, -2.027289, -0.492419, 0.109925
-1.550473, -2.133623, -0.323514, 0.131583
-1.276504, -2.204686, -0.189769, 0.173177
-0.950565, -2.244343, -0.059110, 0.240406
-0.530538, -2.240883, 0.062964, 0.317559
0.038533, -2.186028, 0.114977, 0.411945
0.859856, -2.092389, 0.107965, 0.529676
1.741280, -1.990938, 0.125276, 0.638021
2.639681, -1.873953, 0.129278, 0.736006
3.553097, -1.758494, 0.121681, 0.826333
4.425113, -1.648379, 0.136163, 0.808046
5.235006, -1.522992, 0.171659, 0.675744
6.006430, -1.375024, 0.206988, 0.527211
6.612372, -1.234644, 0.264732, 0.504437
7.078474, -1.078485, 0.395636, 0.462925
7.495901, -0.857747, 0.570949, 0.377129
7.896974, -0.566164, 0.664623, 0.311227
8.299844, -0.252249, 0.676038, 0.279253
8.638799, 0.057917, 0.820619, 0.279182
8.887873, 0.374773, 0.991716, 0.282205
9.068961, 0.705182, 1.146640, 0.266143
9.200239, 1.065253, 1.291323, 0.255785
9.288302, 1.468924, 1.415922, 0.257156
9.332743, 1.914960, 1.521708, 0.254924
9.335544, 2.362672, 1.613292, 0.252861
9.292018, 2.775469, 1.745542, 0.265442
9.194415, 3.153495, 1.906052, 0.233122
9.037982, 3.501015, 2.081410, 0.196823
8.858825, 3.779349, 2.189537, 0.156805
8.680977, 4.016009, 2.270749, 0.126546
8.479854, 4.209812, 2.468276, 0.103368
8.263105, 4.358607, 2.630309, 0.084408
8.029515, 4.456205, 2.862100, 0.074746
7.806884, 4.498212, 3.055079, 0.057834
