1.868018, 8.637038, 0.618763, 0.785171
2.416960, 8.932945, 0.376509, 0.831855
3.025519, 9.097422, 0.151495, 0.839848
3.644930, 9.120724, -0.070303, 0.961034
4.254175, 9.032747, -0.197182, 1.000000
4.859087, 8.900649, -0.222952, 1.000000
5.462898, 8.759958, -0.235251, 1.000000
6.064912, 8.611159, -0.249741, 1.000000
6.664433, 8.453482, -0.263987, 1.000000
7.261802, 8.288506, -0.274253, 1.000000
7.857720, 8.118625, -0.280493, 1.000000
8.452891, 7.946234, -0.282705, 1.000000
9.048015, 7.773728, -0.280888, 1.000000
9.643796, 7.603504, -0.275043, 1.000000
10.240924, 7.437935, -0.265401, 1.000000
10.839826, 7.278922, -0.253255, 1.000000
11.440682, 7.127915, -0.238799, 1.000000
12.043658, 6.986347, -0.222024, 1.000000
12.648924, 6.855649, -0.202925, 1.000000
13.256646, 6.737254, -0.181502, 1.000000
13.866988, 6.632566, -0.158177, 1.000000
14.479810, 6.541317, -0.138300, 1.000000
15.094502, 6.460657, -0.123497, 1.000000
15.710416, 6.387513, -0.113750, 1.000000
16.326903, 6.318815, -0.109045, 1.000000
16.943314, 6.251489, -0.109376, 1.000000
17.559001, 6.182466, -0.114719, 1.000000
18.173542, 6.109131, -0.123153, 1.000000
18.787101, 6.030047, -0.133547, 1.000000
19.399937, 5.943964, -0.145879, 1.000000
20.012306, 5.849633, -0.160113, 1.000000
20.624467, 5.745806, -0.176204, 1.000000
21.236673, 5.631224, -0.194488, 1.000000
21.843901, 5.495792, -0.256619, 1.000000
22.425773, 5.303677, -0.394801, 0.963047
22.959129, 5.014388, -0.611270, 0.795991
23.420171, 4.594332, -0.859285, 0.829972
23.779688, 4.068085, -1.082685, 0.846178
24.007057, 3.488523, -1.312158, 0.859887
24.103415, 2.887321, -1.502019, 1.000000
24.102748, 2.274012, -1.631299, 1.000000
24.040428, 1.657035, -1.703268, 1.000000
23.945939, 1.041460, -1.737461, 1.000000
23.840461, 0.427604, -1.739042, 1.000000
23.743117, -0.184454, -1.720954, 1.000000
23.644231, -0.792202, -1.753509, 1.000000
23.507451, -1.390878, -1.847357, 1.000000
23.295586, -1.975496, -1.996143, 1.000000
22.986534, -2.528410, -2.168169, 0.957214
22.585170, -3.009336, -2.372455, 0.828124
22.099326, -3.376222, -2.623104, 0.778760
21.543316, -3.611499, -2.851465, 0.879161
20.940183, -3.730535, -3.034042, 1.000000
20.313583, -3.751017, 3.105286, 1.000000
19.687170, -3.690631, 2.989307, 1.000000
19.078444, -3.567799, 2.901199, 1.000000
18.483787, -3.403469, 2.848867, 1.000000
17.895060, -3.219126, 2.833627, 1.000000
17.305338, -3.033304, 2.839432, 1.000000
16.713167, -2.851191, 2.847401, 1.000000
16.118636, -2.674220, 2.857515, 1.000000
15.521836, -2.503821, 2.869789, 1.000000
14.922855, -2.341424, 2.884248, 1.000000
14.321783, -2.188459, 2.900918, 1.000000
13.718734, -2.045933, 2.917646, 1.000000
13.113946, -1.912755, 2.931576, 1.000000
12.507691, -1.787190, 2.942680, 1.000000
11.900245, -1.667502, 2.950949, 1.000000
11.291880, -1.551958, 2.956381, 1.000000
10.682871, -1.438821, 2.958975, 1.000000
10.073449, -1.326686, 2.960687, 1.000000
9.463540, -1.216407, 2.965223, 1.000000
8.852949, -1.109779, 2.972673, 1.000000
8.241478, -1.008602, 2.983039, 1.000000
7.628928, -0.914674, 2.996326, 1.000000
7.015102, -0.829796, 3.012534, 1.000000
6.399863, -0.755304, 3.028636, 1.000000
5.783604, -0.688469, 3.037168, 1.000000
5.166992, -0.624449, 3.037792, 1.000000
4.550698, -0.558387, 3.030505, 1.000000
3.935392, -0.485424, 3.015300, 1.000000
3.321744, -0.400701, 2.992170, 1.000000
2.710425, -0.299359, 2.961146, 1.000000
2.103222, -0.174635, 2.907298, 1.000000
1.514380, 0.001466, 2.781463, 1.000000
0.965930, 0.270218, 2.578369, 0.828907
0.479392, 0.667299, 2.350234, 0.947048
0.072447, 1.153368, 2.166064, 0.748606
-0.179424, 1.702980, 1.827799, 0.670925
-0.253109, 2.309845, 1.578251, 0.859134
-0.210054, 2.940157, 1.444422, 1.000000
-0.113193, 3.560103, 1.394857, 1.000000
0.007893, 4.163011, 1.349498, 1.000000
0.151667, 4.766021, 1.331288, 1.000000
0.293786, 5.369456, 1.350245, 1.000000
0.429482, 5.971296, 1.339960, 1.000000
0.585805, 6.569640, 1.282970, 1.000000
0.790982, 7.160446, 1.184216, 1.000000
1.063713, 7.722090, 1.045583, 1.000000
1.418051, 8.224373, 0.857982, 0.858887
