0.893969, -0.372693, -0.080522, 1.000000
2.222132, -0.479871, -0.055482, 1.000000
3.482256, -0.549857, -0.036948, 1.000000
4.411926, -0.584222, -0.042984, 1.000000
5.855056, -0.646292, -0.006127, 1.000000
6.993239, -0.653266, 0.115302, 1.000000
7.800402, -0.559783, 0.294128, 0.911000
8.389000, -0.381489, 0.427557, 1.000000
9.065678, -0.073149, 0.575435, 0.896132
9.540251, 0.234689, 0.888237, 0.614839
10.054779, 0.867641, 1.093051, 0.871499
10.450633, 1.632210, 1.342694, 0.858979
10.666623, 2.562631, 1.497374, 1.000000
10.744524, 3.621721, 1.659454, 1.000000
10.662687, 4.542365, 1.779435, 0.817878
10.544178, 5.102107, 2.071716, 0.503799
10.347749, 5.460885, 2.361379, 0.471080
10.005829, 5.799277, 2.649167, 0.506899
9.571054, 6.032538, -3.032923, 0.274476
9.101308, 5.981289, -2.716388, 0.497720
8.579737, 5.745106, -2.086722, 0.352180
8.205781, 5.085761, -1.768192, 0.535552
8.127053, 4.692122, -1.625536, 0.681659
8.087689, 3.973732, -1.570796, 0.897892
8.087689, 3.521048, -1.461854, 1.000000
8.156576, 2.891226, -1.588976, 0.805412
8.146735, 2.349973, -1.746630, 0.506672
8.084798, 2.001365, -2.356194, 0.217424
7.785456, 1.702023, -2.657115, 0.431195
7.429988, 1.514934, -2.886131, 0.588457
6.896932, 1.375717, 3.131389, 0.732472
5.932517, 1.385558, 2.999196, 1.000000
4.844508, 1.541543, 3.061116, 1.000000
3.118001, 1.680787, 3.067835, 1.000000
1.120285, 1.828401, 3.132334, 1.000000
0.057461, 1.838242, -3.079942, 1.000000
-0.739657, 1.789038, -3.017238, 0.664947
-1.133296, 1.739833, -2.754717, 0.413646
-1.399002, 1.631582, -2.463656, 0.311491
-1.597912, 1.471409, -2.205629, 0.358518
-1.781561, 1.222070, -1.781722, 0.304715
-1.877348, 0.774697, -1.312483, 0.279815
-1.796678, 0.469379, -0.876307, 0.286863
-1.525625, 0.143951, -0.468610, 0.442841
-0.876600, -0.184598, -0.146199, 0.614678
-0.187986, -0.285996, -0.079959, 0.837517
