7.748366, 4.023933, -2.818953, 0.000000
7.516675, 3.887333, -2.481122, 0.000000
7.303297, 3.669984, -2.136567, 0.060360
7.172795, 3.247973, -1.744242, 0.134581
7.010571, 2.408162, -1.825622, 0.252636
6.658354, 1.418657, -1.989741, 0.243818
6.317683, 0.901192, -2.376144, 0.164178
5.884006, 0.609878, -2.708993, 0.160857
5.279197, 0.437109, -2.996200, 0.246110
4.233695, 0.415800, 3.103065, 0.365549
2.558789, 0.369828, -3.063128, 0.523317
0.487480, 0.218484, -3.090829, 0.685880
-0.836844, 0.154334, -3.005507, 0.401571
-1.469250, -0.057926, -2.643757, 0.144899
-1.821554, -0.270044, -2.499611, 0.022190
-2.023102, -0.522664, -1.973828, 0.000000
-2.078647, -0.773532, -1.606852, 0.000000
-2.047916, -1.006294, -1.247246, 0.000000
-1.902037, -1.213662, -0.690940, 0.000000
-1.634738, -1.352225, -0.309679, 0.037264
-1.232067, -1.436303, -0.130918, 0.110293
-0.164342, -1.480234, 0.018416, 0.260125
1.868147, -1.390344, 0.058345, 0.472703
4.024381, -1.230730, 0.088695, 0.650019
5.748707, -1.026788, 0.190163, 0.772221
6.958934, -0.661193, 0.386890, 0.510349
7.940066, -0.166109, 0.585860, 0.315554
8.486641, 0.311757, 0.880253, 0.247893
8.817135, 0.896604, 1.204362, 0.243490
9.010991, 1.670755, 1.442412, 0.290771
9.014789, 2.523245, 1.693703, 0.269792
8.834643, 3.233094, 1.962232, 0.180547
8.577247, 3.682758, 2.237340, 0.072892
8.311390, 3.931342, 2.583676, 0.002569
8.030286, 4.039561, 2.968852, 0.000000
