2.285652, -0.245621, -0.177442, 0.000000
2.400754, -0.272148, -0.179753, 0.237647
2.513395, -0.294599, -0.173088, 0.739346
2.617210, -0.303339, -0.156765, 0.838039
2.741095, -0.318431, -0.149849, 0.827320
2.845437, -0.307623, -0.145423, 0.876209
2.983430, -0.320978, -0.148424, 0.831765
3.086638, -0.341964, -0.151752, 0.821438
3.194375, -0.378284, -0.131194, 0.831765
3.296994, -0.402350, -0.117599, 0.923268
3.408261, -0.411179, -0.122184, 0.897255
3.530922, -0.422728, -0.132550, 0.893333
3.641091, -0.456176, -0.141141, 0.899346
3.740578, -0.503016, -0.187525, 0.866928
3.858122, -0.532956, -0.193492, 0.859085
3.965280, -0.571621, -0.187478, 0.856340
4.075269, -0.579704, -0.186650, 0.857124
4.176573, -0.597761, -0.186913, 0.859869
4.280272, -0.627612, -0.173186, 0.935033
4.380170, -0.653337, -0.178696, 0.940523
4.482511, -0.689646, -0.161021, 0.936993
4.599219, -0.706942, -0.162953, 0.935817
4.706365, -0.717760, -0.162059, 0.936601
4.813152, -0.754966, -0.145804, 0.938170
4.936202, -0.777710, -0.145195, 0.938431
5.047871, -0.780187, -0.157456, 0.938170
5.148768, -0.785064, -0.160465, 0.924967
5.253074, -0.795577, -0.145751, 0.875817
5.372745, -0.806715, -0.138983, 0.908235
5.475751, -0.804032, -0.161343, 0.793725
5.580747, -0.847942, -0.189149, 0.862222
5.688951, -0.879590, -0.191584, 0.839477
5.795098, -0.908007, -0.188976, 0.851895
5.893902, -0.937105, -0.182771, 0.863268
5.990161, -0.972382, -0.182787, 0.860131
6.124717, -0.999963, -0.179483, 0.956863
6.273993, -1.021041, -0.179215, 1.010588
6.378871, -1.033886, -0.178789, 0.957516
6.503899, -1.047674, -0.180964, 0.940392
6.618824, -1.063538, -0.181968, 0.932026
6.737552, -1.097932, -0.170729, 0.909412
6.870275, -1.110511, -0.170989, 0.887451
6.982499, -1.130575, -0.171465, 0.893203
7.085771, -1.155962, -0.168741, 0.897386
7.188603, -1.176260, -0.171787, 0.898301
7.287214, -1.211949, -0.141007, 0.896340
7.393287, -1.249872, -0.138040, 0.897908
7.505079, -1.276188, -0.139919, 0.859346
7.605831, -1.295427, -0.137330, 0.843922
7.748071, -1.307715, -0.163528, 0.828105
7.891292, -1.326003, -0.166947, 0.812941
7.986235, -1.367023, -0.187050, 0.806667
8.105627, -1.393702, -0.173745, 0.769935
8.247861, -1.412874, -0.173031, 0.812941
8.381793, -1.432438, -0.173298, 0.765490
8.491697, -1.451311, -0.173633, 0.798693
8.594207, -1.473656, -0.168545, 0.799085
8.695525, -1.492132, -0.159170, 0.801176
8.799489, -1.510887, -0.153303, 0.767451
8.901565, -1.514663, -0.158009, 0.769804
9.022256, -1.538160, -0.156055, 0.791242
9.160809, -1.561061, -0.157200, 0.784314
9.261236, -1.580748, -0.154244, 0.801046
9.379104, -1.613821, -0.143696, 0.799608
9.571386, -1.647275, -0.142641, 0.769542
9.672204, -1.656221, -0.145497, 0.794118
9.791331, -1.683468, -0.132439, 0.760261
9.922616, -1.712843, -0.132408, 0.834771
10.068395, -1.740005, -0.134023, 0.865490
10.167892, -1.758441, -0.135909, 0.878431
10.273974, -1.783479, -0.135072, 0.910719
10.387707, -1.800391, -0.139569, 0.942353
10.498516, -1.826546, -0.144439, 1.035817
10.597025, -1.844777, -0.147486, 1.059085
10.708119, -1.873018, -0.177619, 1.017255
10.807546, -1.885953, -0.195218, 0.960392
10.897517, -1.939792, -0.176872, 0.950458
10.984558, -1.990628, -0.160882, 0.927190
11.116032, -2.028721, -0.147339, 0.908235
11.228788, -2.042096, -0.150525, 0.904706
11.341862, -2.063975, -0.151920, 0.901046
11.474585, -2.079936, -0.155260, 0.909673
11.584433, -2.089112, -0.160157, 0.891111
11.704856, -2.114836, -0.160148, 0.876993
11.823429, -2.130256, -0.162889, 0.825490
11.925814, -2.144945, -0.163050, 0.799739
12.033887, -2.163051, -0.165687, 0.779869
12.150446, -2.172312, -0.181891, 0.776732
12.267057, -2.197291, -0.182281, 0.781830
12.363679, -2.230482, -0.176203, 0.780784
12.493741, -2.243330, -0.158661, 0.780523
12.614486, -2.254169, -0.162268, 0.780392
12.732331, -2.276888, -0.157582, 0.780392
12.831930, -2.294640, -0.159582, 0.780915
